data_doi,data_title,data_authors,publicationYear,dates,registered,source-id,relation-type-id,subj_id,occurred-at,Page endpoint,pub_Title,pub_authors,publisher,pub_type,pub_date,pub_doi,data_publisher
10.5285/6c6c9203-7333-4d96-88ab-78925e7a4e73,"Land Cover Map 2015 (vector, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-12', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-12T14:09:07.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1007/978-3-030-71172-6_7,2024-04-20T16:25:35.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Remote Sensing and Soil Quality,"[['Graham', 'Hay'], ['Paul', 'Krause']]",book-chapter,book-chapter,"[[2021, 5, 31]]",10.1007/978-3-030-71172-6_7,Environmental Information Data Centre (EIDC)
10.5285/6c6c9203-7333-4d96-88ab-78925e7a4e73,"Land Cover Map 2015 (vector, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-12', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-12T14:09:07.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3986/gv90106,2024-04-20T16:25:35.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Primerjalna analiza modelov pokrovnosti in rabe zemljišč v izbranih državah,"[['Mojca', 'Foški'], ['Nataša', 'Đurić'], ['Katja', 'Tič'], ['Mihaela', 'Triglav Čekada']]",journal-article,journal-article,"[[2019, 3, 7]]",10.3986/gv90106,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3390/s19224891,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Development of Land-Use/Land-Cover Maps Using Landsat-8 and MODIS Data, and Their Integration for Hydro-Ecological Applications","[['Sadia', 'Afrin'], ['Anil', 'Gupta'], ['Babak', 'Farjad'], ['M.', 'Ahmed'], ['Gopal', 'Achari'], ['Quazi K.', 'Hassan']]",journal-article,journal-article,"[[2019, 11, 12]]",10.3390/s19224891,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/gcbb.12628,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Soil &amp; Water Assessment Tool (SWAT) simulated hydrological impacts of land use change from temperate grassland to energy crops: A case study in western UK,"[['Amanda J.', 'Holder'], ['Rebecca', 'Rowe'], ['Niall P.', 'McNamara'], ['Iain S.', 'Donnison'], ['Jon P.', 'McCalmont']]",journal-article,journal-article,"[[2019, 5, 22]]",10.1111/gcbb.12628,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3390/land11030399,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,The Importance of Scale and the MAUP for Robust Ecosystem Service Evaluations and Landscape Decisions,"[['Alexis', 'Comber'], ['Paul', 'Harris']]",journal-article,journal-article,"[[2022, 3, 9]]",10.3390/land11030399,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.scitotenv.2022.155042,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Understanding the accuracy of modelled changes in freshwater provision over time,"[['Arjan S.', 'Gosal'], ['Paul M.', 'Evans'], ['James M.', 'Bullock'], ['John', 'Redhead'], ['Matthew B.', 'Charlton'], ['Anna F.', 'Cord'], ['Andrew', 'Johnson'], ['Guy', 'Ziv']]",journal-article,journal-article,"[[2022, 4, 5]]",10.1016/j.scitotenv.2022.155042,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1002/ece3.8744,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Highest densities of mountain hares (<i>Lepus timidus</i>) associated with ecologically restored bog but not grouse moorland management,"[['Carlos P. E.', 'Bedson'], ['Philip M.', 'Wheeler'], ['Neil', 'Reid'], ['Wilson Edwin', 'Harris'], ['David', 'Mallon'], ['Simon', 'Caporn'], ['Richard', 'Preziosi']]",journal-article,journal-article,"[[2022, 3, 31]]",10.1002/ece3.8744,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1002/ecs2.3103,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Effects of nutrient fertilization on root decomposition and carbon accumulation in intensively managed grassland soils,"[['Dario A.', 'Fornara'], ['David', 'Flynn'], ['Tancredi', 'Caruso']]",journal-article,journal-article,"[[2020, 4, 6]]",10.1002/ecs2.3103,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1007/s10344-020-01379-w,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Modelling Eurasian beaver foraging habitat and dam suitability, for predicting the location and number of dams throughout catchments in Great Britain","[['Hugh A.', 'Graham'], ['Alan', 'Puttock'], ['William W.', 'Macfarlane'], ['Joseph M.', 'Wheaton'], ['Jordan T.', 'Gilbert'], ['Róisín', 'Campbell-Palmer'], ['Mark', 'Elliott'], ['Martin J.', 'Gaywood'], ['Karen', 'Anderson'], ['Richard E.', 'Brazier']]",journal-article,journal-article,"[[2020, 5, 7]]",10.1007/s10344-020-01379-w,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1007/s11252-020-00997-1,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Effects of urbanisation and landscape heterogeneity mediated by feeding guild and body size in a community of coprophilous beetles,"[['Christopher W.', 'Foster'], ['Christopher', 'Kelly'], ['Jordan J.', 'Rainey'], ['Graham J.', 'Holloway']]",journal-article,journal-article,"[[2020, 4, 17]]",10.1007/s11252-020-00997-1,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1029/2021gb007023,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Contrasting Estuarine Processing of Dissolved Organic Matter Derived From Natural and Human‐Impacted Landscapes,"[['E. Elena', 'García‐Martín'], ['Richard', 'Sanders'], ['Chris D.', 'Evans'], ['Vassilis', 'Kitidis'], ['Dan J.', 'Lapworth'], ['Andrew P.', 'Rees'], ['Bryan M.', 'Spears'], ['Andy', 'Tye'], ['Jennifer L.', 'Williamson'], ['Chris', 'Balfour'], ['Mike', 'Best'], ['Michael', 'Bowes'], ['Sarah', 'Breimann'], ['Ian J.', 'Brown'], ['Annette', 'Burden'], ['Nathan', 'Callaghan'], ['Stacey L.', 'Felgate'], ['James', 'Fishwick'], ['Mike', 'Fraser'], ['Stuart W.', 'Gibb'], ['Pete J.', 'Gilbert'], ['Nina', 'Godsell'], ['Africa P.', 'Gomez‐Castillo'], ['Geoff', 'Hargreaves'], ['Oban', 'Jones'], ['Paul', 'Kennedy'], ['Anna', 'Lichtschlag'], ['Adrian', 'Martin'], ['Rebecca', 'May'], ['Edward', 'Mawji'], ['Ian', 'Mounteney'], ['Philip D.', 'Nightingale'], ['Justyna P.', 'Olszewska'], ['Stuart C.', 'Painter'], ['Christopher R.', 'Pearce'], ['M. Glória', 'Pereira'], ['Kate', 'Peel'], ['Amy', 'Pickard'], ['John A.', 'Stephens'], ['Mark', 'Stinchcombe'], ['Peter', 'Williams'], ['E. Malcolm S.', 'Woodward'], ['Deborah', 'Yarrow'], ['Daniel J.', 'Mayor']]",journal-article,journal-article,"[[2021, 9, 16]]",10.1029/2021gb007023,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1080/00063657.2020.1725421,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Placement, survival and predator identity of Eurasian Curlew <i>Numenius arquata</i> nests on lowland grass-heath","[['Natalia B.', 'Zielonka'], ['Robert W.', 'Hawkes'], ['Helen', 'Jones'], ['Robert J.', 'Burnside'], ['Paul M.', 'Dolman']]",journal-article,journal-article,"[[2020, 2, 24]]",10.1080/00063657.2020.1725421,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1101/2020.06.05.133348,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Impact of trimethoprim on the river microbiome and antimicrobial resistance,"[['J.', 'Delaney'], ['S.', 'Raguideau'], ['J.', 'Holden'], ['L.', 'Zhang'], ['H.J.', 'Tipper'], ['G.L.', 'Hill'], ['U.', 'Klümper'], ['T.', 'Zhang'], ['C.J.', 'Cha'], ['K.', 'Lee'], ['R.', 'James'], ['E.', 'Travis'], ['M.J.', 'Bowes'], ['P.M.', 'Hawkey'], ['H.S.', 'Lindstrom'], ['C.', 'Tang'], ['W.H.', 'Gaze'], ['A.', 'Mead'], ['C.', 'Quince'], ['A.', 'Singer'], ['E.M.H.', 'Wellington']]",posted-content,posted-content,"[[2020, 6, 9]]",10.1101/2020.06.05.133348,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/1365-2664.13722,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,The influence of landscape composition and configuration on crop yield resilience,"[['John W.', 'Redhead'], ['Tom H.', 'Oliver'], ['Ben A.', 'Woodcock'], ['Richard F.', 'Pywell']]",journal-article,journal-article,"[[2020, 7, 24]]",10.1111/1365-2664.13722,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/acv.12563,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,The small home ranges and large local ecological impacts of pet cats,"[['R.', 'Kays'], ['R. R.', 'Dunn'], ['A. W.', 'Parsons'], ['B.', 'Mcdonald'], ['T.', 'Perkins'], ['S. A.', 'Powers'], ['L.', 'Shell'], ['J. L.', 'McDonald'], ['H.', 'Cole'], ['H.', 'Kikillus'], ['L.', 'Woods'], ['H.', 'Tindle'], ['P.', 'Roetman']]",journal-article,journal-article,"[[2020, 3, 12]]",10.1111/acv.12563,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/ibi.12888,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Using citizen science to assess drivers of Common House Martin <i>Delichon urbicum</i> breeding performance,"[['Esther F.', 'Kettel'], ['Ian D.', 'Woodward'], ['Dawn E.', 'Balmer'], ['David G.', 'Noble']]",journal-article,journal-article,"[[2020, 10, 3]]",10.1111/ibi.12888,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/icad.12578,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Moth declines are most severe in broadleaf woodlands despite a net gain in habitat availability,"[['Dan', 'Blumgart'], ['Marc S.', 'Botham'], ['Rosa', 'Menéndez'], ['James R.', 'Bell']]",journal-article,journal-article,"[[2022, 4, 28]]",10.1111/icad.12578,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.scitotenv.2020.140243,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Vehicular tracks and the influence of land use and habitat protection in the British uplands,"[['Ben', 'Clutterbuck'], ['Wilmie', 'Burton'], ['Carl', 'Smith'], ['Richard W.', 'Yarnell']]",journal-article,journal-article,"[[2020, 6, 16]]",10.1016/j.scitotenv.2020.140243,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3390/rs11070779,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,A Novel Fully Automated Mapping of the Flood Extent on SAR Images Using a Supervised Classifier,"[['Abdelhakim', 'Benoudjit'], ['Raffaella', 'Guida']]",journal-article,journal-article,"[[2019, 4, 2]]",10.3390/rs11070779,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.actao.2021.103742,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Splitting hares: Current and future ecological niches predicted as distinctly different for two congeneric lagomorphs,"[['Carlos P.E.', 'Bedson'], ['Christian', 'Devenish'], ['Elias', 'Symeonakis'], ['David', 'Mallon'], ['Neil', 'Reid'], ['W.', 'Edwin Harris'], ['Richard', 'Preziosi']]",journal-article,journal-article,"[[2021, 6, 18]]",10.1016/j.actao.2021.103742,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.biocon.2019.07.009,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,The effectiveness of herbicides for management of tor-grass (Brachypodium pinnatum s.l.) in calcareous grassland,"[['John W.', 'Redhead'], ['Marek', 'Nowakowski'], ['Lucy E.', 'Ridding'], ['Markus', 'Wagner'], ['Richard F.', 'Pywell']]",journal-article,journal-article,"[[2019, 7, 16]]",10.1016/j.biocon.2019.07.009,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1038/s42003-021-02590-4,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Translating area-based conservation pledges into efficient biodiversity protection outcomes,"[['Charles A.', 'Cunningham'], ['Humphrey Q. P.', 'Crick'], ['Michael D.', 'Morecroft'], ['Chris D.', 'Thomas'], ['Colin M.', 'Beale']]",journal-article,journal-article,"[[2021, 9, 7]]",10.1038/s42003-021-02590-4,Environmental Information Data Centre (EIDC)
