relationshipType,pubTitle,pubDate,pubID,datasetDOI,datasetTitle,datasetAuthors,datasetPublisher,pubAuthors_processed,PubType
IsRelatedTo,DISCOVERY 2010: Spatial and temporal variability in a dynamic polar ecosystem,2012-01-01,10.1016/j.dsr2.2011.10.001,10.5285/5a711904-ef42-46a3-9f47-3f0d6b231f65,Epipelagic mesozooplankton distribution and abundance in Southern Ocean Atlantic sector and the North Atlantic and Arctic 1996-2013,"['Ward, Peter', 'Tarling, Geraint', 'Shreeve, Rachael', 'ten Hoopen, Petra']",Polar Data Centre (PDC),"['Peter Ward', 'Martin A. Collins', 'Angus Atkinson', 'Angus Atkinson', 'Geraint A. Tarling', 'Eugene J. Murphy']",journal-article
IsRelatedTo,Shifts in honeybee foraging reveal historical changes in floral resources,2021-01-01,10.1038/s42003-020-01562-4,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Natasha de Vere', 'Laura E. Jones', 'Abigail Lowe', 'Col R. Ford', 'Georgina Brennan', 'Simon Creer']",journal-article
IsRelatedTo,The contribution of spatial mass effects to plant diversity in arable fields.,2019-01-01,10.1111/1365-2664.13414,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Jonathan Storkey', 'Sébastien Boinot', 'Kirsty L. Hassall', 'Helen Metcalfe']",journal-article
IsRelatedTo,Fifty years of reduction in sulphur deposition drives recovery in soil             <scp>pH</scp>             and plant communities,2022-11-24,10.1111/1365-2745.14039,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Fiona M. Seaton', 'David A. Robinson', 'Don Monteith', 'Inma Lebron', 'Paul Bürkner', 'Sam Tomlinson', 'Bridget A. Emmett', 'Simon M. Smart']",journal-article
IsRelatedTo,Long-term vegetation monitoring in Great Britain – the Countryside Survey 1978–2007 and beyond,2018-09-27,10.5194/essd-2017-17,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Simon M. Smart', 'Robert G. H. Bunce', 'Claire M. Wood', 'Lindsay C. Maskell', 'W. Andrew Scott', 'David Howard', 'Peter A. Henrys', 'Lisa Norton']",posted-content
IsRelatedTo,"The Ecology of British Upland Landscapes. I. Composition of Landscapes, Habitats, Vegetation and Species",2018-09-01,10.2478/jlecol-2018-0015,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Simon M. Smart', 'Claire M. Wood', 'Robert G. H. Bunce']",journal-article
IsRelatedTo,A method for the objective selection of landscape-scale study regions and sites at the national level,2017-04-24,10.1111/2041-210x.12779,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Jacobus C. Biesmeijer', 'Jacobus C. Biesmeijer', 'Simon M. Smart', 'Andrew Crowe', 'Stéphane Pietravalle', 'William E. Kunin', 'William E. Kunin', 'Mathilde Baude', 'Mathilde Baude', 'Jane Memmott', 'R. Daniel Morton', 'Nigel Boatman', 'Giles E. Budge', 'Giles E. Budge', 'Deepa Senapathi', 'Simon G. Potts', 'Mark A. K. Gillespie', 'Mark A. K. Gillespie']",journal-article
IsRelatedTo,The contribution of spatial mass effects to plant diversity in arable fields.,2019-01-01,10.1111/1365-2664.13414,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Jonathan Storkey', 'Sébastien Boinot', 'Kirsty L. Hassall', 'Helen Metcalfe']",journal-article
IsRelatedTo,Long-term vegetation monitoring in Great Britain – the Countryside Survey 1978–2007 and beyond,2018-09-27,10.5194/essd-2017-17,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Simon M. Smart', 'Robert G. H. Bunce', 'Claire M. Wood', 'Lindsay C. Maskell', 'W. Andrew Scott', 'David Howard', 'Peter A. Henrys', 'Lisa Norton']",posted-content
IsRelatedTo,"Clover in agriculture: combined benefits for bees, environment, and farmer",2021-11-10,10.1007/s10841-021-00358-z,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Ciaran Harris', 'Francis L. W. Ratnieks']",journal-article
IsRelatedTo,Long-term vegetation monitoring in Great Britain – the Countryside Survey 1978–2007 and beyond,2018-09-27,10.5194/essd-2017-17,10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",Environmental Information Data Centre (EIDC),"['Simon M. Smart', 'Robert G. H. Bunce', 'Claire M. Wood', 'Lindsay C. Maskell', 'W. Andrew Scott', 'David Howard', 'Peter A. Henrys', 'Lisa Norton']",posted-content
IsRelatedTo,Discerning the Management-Relevant Ecology and Distribution of Sea Pens (Cnidaria: Pennatulacea) in Norway and Beyond,2021-11-25,10.3389/fmars.2021.652540,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Rebecca E. Ross', 'Genoveva Gonzalez-Mirelis', 'Pablo Lozano', 'Pål Buhl-Mortensen']",journal-article
IsRelatedTo,"Deep-sea Ophiuroidea (Echinodermata) from the Danish Galathea II Expedition, 1950-52, with taxonomic revisions.",2021-04-20,10.11646/zootaxa.4963.3.6,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Sabine Stöhr', ""Timothy D. O'Hara""]",journal-article
IsRelatedTo,Discriminating the occurrence of inundation in tsunami early warning with one-dimensional convolutional neural networks,2022-01-01,2117/369225,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Jorge Núñez', 'Patricio A. Catalán', 'Carlos Valle', 'Natalia Zamora', 'Alvaro Valderrama']",not a doi
IsRelatedTo,In search for the sources of plastic marine litter that contaminates the Easter Island Ecoregion.,2019-12-23,10.1038/s41598-019-56012-x,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Simon Jan van Gennip', 'Martin Thiel', 'Luis Bravo', 'Guillermo Luna-Jorquera', 'Beatriz Yannicelli', 'Yann Drillet', 'Ekaterina Popova', 'Nicolas C. Ory', 'Véronique Garçon', 'Marcel Ramos', 'Boris Dewitte', 'Carlos F. Gaymer']",journal-article
IsRelatedTo,Relative sea-level data preclude major late Holocene ice-mass change in Pine Island Bay,2022-05-04,10.1038/s41561-022-00961-y,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Scott Braddock', 'Brenda L. Hall', 'Joanne S. Johnson', 'Greg Balco', 'Meghan Spoth', 'Pippa L. Whitehouse', 'Seth Campbell', 'Brent M. Goehring', 'Dylan H. Rood', 'John Woodward']",journal-article
IsRelatedTo,Microzoning Tsunami Hazard by Combining Flow Depths and Arrival Times,2021-04-01,10.3389/feart.2020.591514,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Natalia Zamora', 'Natalia Zamora', 'Patricio A. Catalán', 'Patricio A. Catalán', 'Patricio A. Catalán', 'Alejandra Gubler', 'Alejandra Gubler', 'Matías Carvajal', 'Matías Carvajal']",journal-article
IsRelatedTo,Kelp forests at the end of the earth: 45 years later.,2020-01-01,10261/203962,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Tom W. Bell', 'Pelayo Salinas-de-León', 'Alex Muñoz', 'Whitney Goodell', 'Jennifer E. Caselle', 'Claudio Campagna', 'Alan M. Friedlander', 'Mathias Hüne', 'Enric Sala', 'Paul K. Dayton', 'Enric Ballesteros']",not a doi
IsRelatedTo,Wave setup at Tristan da Cunha,2020-04-02,10.2989/1814232x.2020.1776390,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),['Philip L. Woodworth'],journal-article
IsRelatedTo,"A bathymetric compilation around the South Orkney Islands, 1987-2017",2019-08-02,10.5285/1158843c-d238-439a-ad42-9645f37ac582,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Abrahamsen, E. Povl']",dataset
IsRelatedTo,Unprecedented Fe delivery from the Congo River margin to the South Atlantic Gyre.,2019-06-10,31992707,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Lúcia H, Vieira', 'Stephan, Krisch', 'Mark J, Hopwood', 'Aaron J, Beck', 'Jan, Scholten', 'Volker, Liebetrau', 'Eric P, Achterberg']",not a doi
IsRelatedTo,Conditional Modelling of Spatio-Temporal Extremes for Red Sea Surface Temperatures,2021-03-01,10.48550/arxiv.2002.04362,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Jennifer L. Wadsworth', 'Emma S. Simpson']",article-journal
IsRelatedTo,Swiss-Polar-Institute/science-data-utils v0.4.0,2020-04-09,10.5281/zenodo.3746110,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Thomas, Jenny', 'Pina Estany, Carles']",article
IsRelatedTo,Unprecedented Fe delivery from the Congo River margin to the South Atlantic Gyre.,2020-01-28,10.1038/s41467-019-14255-2,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),[],journal-article
IsRelatedTo,Plankton size spectra as an indicator of larval success in Pacific sardine (             <scp>               <i>Sardinops sagax</i>             </scp>             ),2022-12-07,10.1111/fog.12620,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Charles Hinchliffe', 'Paloma A. Matis', 'Hayden T. Schilling', 'Jason D. Everett', 'Anthony G. Miskiewicz', 'Pierre Pepin', 'Daniel S. Falster', 'Iain M. Suthers']",journal-article
IsRelatedTo,Storm surge contributions to flood hazards on Canada's Atlantic Coast,2022-03-21,10.1111/jfr3.12800,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Mitchel Provan', 'Sean Ferguson', 'Enda Murphy']",journal-article
IsRelatedTo,Evolution of Ramasetu region as a link between India and Sri Lanka during the late Pleistocene and Holocene,2022-09-02,10.1017/qua.2022.41,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['K.M. Dubey', 'A.K. Chaubey', 'A.S. Gaur', 'M.V. Joglekar']",journal-article
IsRelatedTo,Discovery and quantification of a widespread methane ebullition event in a coastal inlet (Baltic Sea) using a novel sonar strategy,2020-03-10,10.1038/s41598-020-60283-0,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),[],journal-article
IsRelatedTo,Mixing in the Tyrrhenian Interior Due to Thermohaline Staircases,2021-01-01,10.3389/fmars.2021.672437,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Sara Durante', 'Stefania Sparnocchia', 'Paolo Oliveri', 'Rajesh R. Nair']",journal-article
IsRelatedTo,Global Mapping of the Nonstationary Semidiurnal Internal Tide Using Argo Data,2022-03-30,10.1029/2021jc018283,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Gaspard Geoffroy', 'Jonas Nycander']",journal-article
IsRelatedTo,Simultaneous assessment of oxygen and nitrate-based net community production in a temperate shelf sea from a single ocean glider,2021-07-30,10.5194/bg-2021-170,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Antony J. Birchill', 'Antony J. Birchill', 'Naomi Greenwood', 'Naomi Greenwood', 'Jan Kaiser', 'Alexander Beaton', 'Tom Hull', 'Tom Hull', 'Matthew R. Palmer']",posted-content
IsRelatedTo,"The Precambrian of Gotland, a key for understanding the Proterozoic evolution in southern Fennoscandia",2021-09-01,10.1016/j.precamres.2021.106321,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Evgenia Salin', 'Stefan Claesson', 'Krister Sundblad', 'Kjell Billström', 'Richard Gyllencreutz']",journal-article
IsRelatedTo,Mixing in the Tyrrhenian Interior Due to Thermohaline Staircases,2021-01-01,10.3389/fmars.2021.672437,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Sara Durante', 'Stefania Sparnocchia', 'Paolo Oliveri', 'Rajesh R. Nair']",journal-article
IsRelatedTo,Regional variation in anthropogenic threats to Indian Ocean whale sharks,2022-01-01,10.1016/j.gecco.2021.e01961,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Samantha D. Reynolds', 'Bradley M. Norman', 'Craig E. Franklin', 'Steffen S. Bach', 'Francesco G. Comezzi', 'Stella Diamant', 'Mohammed Y. Jaidah', 'Simon J. Pierce', 'Anthony J. Richardson', 'David P. Robinson', 'Christoph A. Rohner', 'Ross G. Dwyer']",journal-article
IsRelatedTo,Modelling of the reef benthic habitat distribution within the Cabrera National Park (Western Mediterranean Sea),2021-01-01,10.1080/19475683.2021.1936169,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Adrián Fernández-Sánchez', 'Dulce Mata', 'Jose Úbeda']",journal-article
IsRelatedTo,"The Alaska Convergent Margin Backstop Splay Fault Zone, a Potential Large Tsunami Generator Between the Frontal Prism and Continental Framework",2021-01-01,10.1029/2019gc008901,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Anne Krabbenhoeft', 'Roland von Huene', 'John J. H. Miller']",journal-article
IsRelatedTo,Future Evolution of Greenland's Marine-Terminating Outlet Glaciers,2020-02-01,10.1029/2018jf004873,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Ellyn M. Enderlin', 'R. H. Jackson', 'Ginny A. Catania', 'Twila Moon', 'Twila Moon', 'Leigh A. Stearns']",journal-article
IsRelatedTo,Testing the efficacy of lionfish traps in the northern Gulf of Mexico,2020-08-01,10.1101/2020.03.16.993543,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Stephen R. Gittings', 'Micheal S. Allen', 'Holden E. Harris', 'Holden E. Harris', 'Robert N. M. Ahrens', 'William F. Patterson', 'Alexander Q. Fogg']",posted-content
IsRelatedTo,"Probabilistic, high-resolution tsunami predictions in northern Cascadia by exploiting sequential design for efficient emulation",2021-12-17,10.5194/nhess-21-3789-2021,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['D. M. Salmanidou', 'J. Beck', 'P. Pazak', 'P. Pazak', 'S. Guillas']",journal-article
IsRelatedTo,Swell wave progression in the English Channel: implications for coastal monitoring,2021-01-01,10.1139/anc-2021-0008,10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],British Oceanographic Data Centre (BODC),"['Dhoop, Thomas', 'Thompson, Charlotte']",journal-article
